"Mars Year","Mission subphase","Sol","Ls","Centroid longitude","Centroid latitude","Area (square km)","Member ID","Sequence ID","Maximum latitude","Minimum latitude","Confidence interval","Missing data"
"      24","m08","      21","      229.150","      176.750","     -1.10000","       9111526.0","m08_058+061+064","m08_03","      35.6000","     -34.8000","      50","yes"
"      24","m08","      21","      229.150","     -147.450","      48.1000","       2051608.5","m08_065","m08_03","      59.8000","      28.7000","      75","yes"
"      24","m08","      21","      229.150","      134.950","      53.1000","       1751313.1","m08_082","","      59.8000","      45.0000","      50","yes"
"      24","m08","      22","      229.760","     -43.1500","      7.70000","       349593.19","m08_077","m08_01","      12.6000","      2.90000","     100","no"
"      24","m08","      22","      229.760","     -9.95000","     -20.4000","       13134786.","m08_025+039+041+047+053+073+076","m08_01","      12.0000","     -52.0000","      75","no"
"      24","m08","      22","      229.760","     -25.8500","      43.2000","       9423268.0","m08_075","m08_01","      59.8000","      15.6000","      50","yes"
"      24","m08","      22","      229.760","      118.150","      25.8000","       166048.66","m08_081","","      29.0000","      22.2000","     100","no"
"      24","m08","      22","      229.760","      173.950","     -31.7000","       550290.94","m08_080","m08_03","     -26.7000","     -36.7000","      75","no"
"      24","m08","      22","      229.760","      137.650","      2.40000","       1134849.9","m08_079","","      13.2000","     -7.40000","      75","no"
"      24","m08","      22","      229.760","     -115.350","     -51.7000","       2300599.0","m08_069+070","","     -40.4000","     -60.0000","      50","yes"
"      24","m08","      22","      229.760","      159.150","      51.2000","       2996372.5","m08_082","m08_03","      59.8000","      41.6000","      75","yes"
"      24","m08","      23","      230.380","     -19.6500","     -21.2000","       6464981.5","m08_025+039+041+047+053+073+076+077","m08_01","      12.6000","     -47.1000","      50","no"
"      24","m08","      23","      230.380","     -25.0500","      45.9000","       5904711.5","m08_075","m08_01","      59.8000","      19.8000","      50","yes"
"      24","m08","      23","      230.380","      126.150","      22.0000","       297525.06","m08_081","","      25.7000","      19.4000","      75","no"
"      24","m08","      23","      230.380","     -96.9500","     -55.6000","       1432145.5","m08_069+070","","     -48.5000","     -60.0000","      50","yes"
"      24","m08","      23","      230.380","      174.050","      52.7000","       3034842.0","m08_082","m08_03","      59.8000","      41.8000","      50","yes"
"      24","m08","      23","      230.380","     -168.150","     -37.2000","       1076560.4","m08_084","m08_03","     -26.5000","     -47.3000","      75","no"
"      24","m08","      23","      230.380","      128.750","      5.40000","       731633.31","m08_079","m08_03","      13.4000","     -3.20000","      50","no"
"      24","m08","      24","      230.990","     -23.3500","     -11.7000","       11749603.","m08_025+039+041+047+053+073+075+076+077","m08_01","      36.4000","     -45.5000","      50","yes"
"      24","m08","      24","      230.990","     -127.350","      44.6000","       287397.12","m08_078","","      49.1000","      39.3000","     100","no"
"      24","m08","      24","      230.990","     -79.7500","     -55.7000","       917114.50","m08_069+070","","     -50.1000","     -60.0000","      50","yes"
"      24","m08","      24","      230.990","      173.050","      41.4000","       186847.88","m08_083","m08_03","      46.9000","      36.1000","      75","yes"
"      24","m08","      24","      230.990","      177.850","     -34.1000","       2319509.8","m08_080+084","m08_03","     -19.0000","     -45.7000","      75","no"
"      24","m08","      25","      231.610","      178.850","      37.8000","       127740.57","m08_083","m08_03","      40.6000","      35.1000","      75","no"
"      24","m08","      25","      231.610","      133.050","      30.8000","       125003.49","m08_085","","      33.4000","      28.5000","      75","no"
"      24","m08","      25","      231.610","      61.1500","      33.6000","       14370.338","m08_086","","      34.6000","      32.9000","      75","no"
"      24","m08","      25","      231.610","     -168.050","     -39.8000","       1333564.0","m08_080+084","m08_03","     -25.3000","     -54.0000","      50","yes"
"      24","m08","      25","      231.610","     -14.6500","     -20.8000","       6509138.5","m08_025+039+041+047+053+073+075+076+077","m08_01","      2.40000","     -43.3000","      50","no"
"      24","m08","      25","      231.610","      140.250","     -55.5000","       82676.125","m08_091","","     -51.9000","     -58.8000","      75","no"
"      24","m08","      25","      231.610","     -90.7500","     -55.2000","       642686.75","m08_069+070","","     -48.1000","     -60.0000","      75","yes"
"      24","m08","      26","      232.230","     -129.050","      45.4000","       468677.75","m08_087","","      51.7000","      40.0000","      75","no"
"      24","m08","      26","      232.230","      153.950","     -35.8000","       755088.94","m08_088","m08_03","     -27.1000","     -45.1000","      75","no"
"      24","m08","      26","      232.230","      124.250","      19.6000","       452465.50","m08_089","","      25.5000","      13.9000","      75","no"
"      24","m08","      27","      232.840","      164.950","     -58.1000","       105137.72","m08_090","","     -54.9000","     -60.0000","      75","yes"
"      24","m08","      28","      233.460","      37.8500","     -54.9000","       319106.97","m08_092","","     -48.5000","     -60.0000","      75","yes"
"      24","m08","      29","      234.080","      47.6500","     -53.3000","       193904.16","m08_092","","     -46.2000","     -58.6000","      50","yes"
"      24","m08","      29","      234.080","      130.950","     -56.8000","       279541.25","m08_093","","     -52.1000","     -60.0000","      75","yes"
"      24","m08","      30","      234.700","      36.4500","     -53.0000","       200081.31","m08_092","","     -47.9000","     -58.4000","      75","no"
"      24","m08","      30","      234.700","      137.250","     -52.6000","       979038.06","m08_093","","     -40.0000","     -60.0000","      75","yes"
"      24","m08","      30","      234.700","     -56.6500","     -27.1000","       51371.703","m08_094","","     -23.1000","     -31.0000","      75","no"
"      24","m08","      31","      235.310","      129.250","     -53.1000","       1064900.1","m08_093","","     -43.0000","     -60.0000","      50","yes"
"      24","m09","       1","      235.880","      127.650","     -55.5000","       760824.75","m08_093","","     -47.9000","     -60.0000","      50","yes"
"      24","m09","       1","      235.880","      60.3500","     -56.5000","       143558.27","m09_001","","     -52.1000","     -60.0000","      75","yes"
"      24","m09","       2","      236.600","      126.050","     -56.4000","       618866.75","m08_093","","     -50.3000","     -60.0000","      50","yes"
"      24","m09","       2","      236.600","      41.0500","     -56.1000","       472348.75","m09_001","","     -50.9000","     -60.0000","      50","yes"
"      24","m09","      12","      242.860","      125.850","      26.0000","       120120.92","m09_002","","      30.8000","      22.4000","      75","no"
"      24","m09","      13","      243.480","      115.050","      16.0000","       535188.00","m09_002","","      25.3000","      8.70000","      75","no"
"      24","m09","      14","      244.100","      102.350","      13.9000","       367003.47","m09_002","","      20.1000","      6.90000","      75","no"
"      24","m09","      14","      244.100","      129.850","      18.4000","       249139.83","m09_003","","      23.5000","      14.3000","      75","no"
"      24","m10","       5","      257.890","      131.950","      15.8000","       206474.92","m10_001","","      22.5000","      10.1000","      75","no"
"      24","m10","      10","      261.200","     -49.8500","      43.8000","       28818.281","m10_002","","      46.1000","      40.8000","      50","no"
"      24","m10","      19","      266.780","     -61.2500","      49.5000","       319057.38","m10_004","","      55.0000","      45.4000","      50","no"
"      24","m10","      20","      267.400","     -38.1500","      16.8000","       56168.535","m10_005","","      19.0000","      14.7000","     100","no"
"      24","m10","      20","      267.400","     -57.1500","      48.7000","       493672.38","m10_004","","      53.6000","      43.0000","      50","yes"
"      24","m10","      21","      268.010","     -39.0500","      48.8000","       1382711.6","m10_004","","      57.0000","      39.3000","      50","yes"
"      24","m10","      22","      268.630","     -41.5500","      41.5000","       2053367.2","m10_004","","      55.6000","      27.8000","      50","no"
"      24","m10","      24","      269.860","     -116.250","      48.8000","       129828.80","m10_006","","      51.4000","      46.4000","      50","no"
"      24","m10","      27","      271.710","      22.3500","      45.4000","       171873.59","m10_007","","      48.5000","      42.4000","      50","no"
"      24","m10","      30","      273.560","     -69.3500","      50.8000","       276833.69","m10_009","","      54.6000","      46.8000","      50","no"
"      24","m10","      31","      274.170","     -2.04999","      41.0000","       96445.633","m10_008","","      45.3000","      36.9000","      75","no"
"      24","m10","      31","      274.170","     -125.750","      48.3000","       153911.12","m10_010","","      51.6000","      43.4000","      75","no"
"      24","m11","       1","      274.780","     -114.850","      48.3000","       191561.50","m10_010","","      51.2000","      44.0000","      75","no"
"      24","m11","       7","      278.460","     -56.7500","      47.1000","       436495.78","m11_002","","      52.8000","      39.5000","      75","no"
"      24","m11","       7","      278.460","      130.750","      18.0000","       91014.188","m11_003","","      21.3000","      14.7000","      75","no"
"      24","m11","       8","      278.960","   -0.0499908","      40.2000","       126879.83","m11_001","","      45.1000","      36.9000","      75","no"
"      24","m11","       8","      278.960","      131.150","      7.60000","       267508.94","m11_003","","      13.2000","    -0.700001","      75","no"
"      24","m11","      10","      280.290","     -125.350","      49.9000","       220686.69","m11_004","","      54.8000","      44.2000","      50","no"
"      24","m11","      12","      281.500","     -51.9500","      43.1000","       68441.492","m11_006","","      46.5000","      39.7000","      75","no"
"      24","m11","      15","      283.320","      19.8500","      45.6000","       467963.66","m11_007","","      49.3000","      41.8000","      50","no"
"      24","m11","      15","      283.320","     -111.650","      48.3000","       254114.00","m11_009","","      51.6000","      44.2000","      75","no"
"      24","m11","      17","      284.530","     -108.050","      48.8000","       134078.36","m11_011","","      51.6000","      46.6000","      50","no"
"      24","m11","      18","      285.140","     -107.850","      42.6000","       21089.752","m11_011","","      44.3000","      41.4000","      50","no"
"      24","m11","      18","      285.140","      145.950","      45.0000","       61671.617","m11_012","","      47.7000","      42.4000","      50","no"
"      24","m11","      19","      285.740","     -51.1500","      45.1000","       353196.28","m11_010","","      50.6000","      38.5000","      50","no"
"      24","m11","      19","      285.740","      168.450","      37.0000","       28984.658","m11_013","","      39.6000","      33.7000","      50","no"
"      24","m11","      22","      287.550","      126.550","      24.4000","       550057.19","m11_014","","      32.0000","      17.3000","     100","no"
"      24","m11","      22","      287.550","      90.7500","      25.3000","       120696.43","m11_008","","      30.8000","      21.4000","      75","no"
"      24","m11","      22","      287.550","     -59.4500","      43.9000","       27232.953","m11_015","","      45.5000","      42.4000","      50","no"
"      24","m11","      22","      287.550","     -28.6500","      20.5000","       32283.082","m11_016","","      23.5000","      18.5000","      75","no"
"      24","m11","      23","      288.150","      128.550","      10.4000","       1217893.8","m11_014","","      25.3000","     -2.30000","      75","no"
"      24","m11","      23","      288.150","     -28.1500","      21.4000","       82727.820","m11_016","","      23.5000","      19.7000","      75","no"
"      24","m11","      23","      288.150","      175.150","      38.4000","       102034.44","m11_017","","      41.9000","      34.7000","      75","no"
"      24","m11","      25","      289.200","      172.150","      41.0000","       32999.445","m11_019","","      43.3000","      37.7000","      75","no"
"      24","m11","      25","      289.200","     -122.050","      49.6000","       149377.36","m11_020","","      52.4000","      46.6000","      50","yes"
"      24","m11","      28","      291.540","      94.0500","      34.2000","       167501.89","m11_018","","      38.8000","      27.8000","      75","no"
"      24","m11","      28","      291.540","     -4.95000","      37.5000","       295535.72","m11_021","","      43.3000","      32.7000","      75","no"
"      24","m11","      29","      292.140","      123.850","      26.5000","       565995.75","m11_022","","      37.8000","      17.7000","      75","no"
"      24","m11","      29","      292.140","     -110.250","      47.0000","       135905.88","m11_024","","      51.8000","      44.4000","      75","no"
"      24","m11","      30","      292.740","      130.350","      10.8000","       603238.81","m11_022","","      22.3000","     0.400002","      75","no"
"      24","m12","       1","      293.930","     -88.6500","      47.0000","       101997.26","m12_001","","      49.4000","      43.8000","      75","no"
"      24","m12","       4","      295.710","     -3.34999","      41.5000","       177690.92","m12_002","","      46.3000","      37.3000","      50","no"
"      24","m12","       5","      296.300","      31.7500","      46.7000","       250764.84","m12_002","","      51.3000","      41.8000","      50","no"
"      24","m12","       5","      296.300","      86.4500","      11.8000","       113940.15","m12_003","","      14.9000","      9.20000","     100","no"
"      24","m12","       6","      296.890","     -104.150","      46.3000","       137038.28","m12_004","","      51.5000","      41.0000","      75","no"
"      24","m12","       8","      298.070","      153.450","      45.6000","       154497.62","m12_006","","      48.1000","      43.2000","      75","no"
"      24","m12","       8","      298.070","     -111.550","      49.0000","       195476.80","m12_007","","      52.5000","      44.8000","      75","no"
"      24","m12","      10","      299.240","     -97.7500","      52.4000","       1010059.4","m12_009","","      58.2000","      46.6000","      50","no"
"      24","m12","      11","      299.830","     -50.0500","      47.7000","       851236.81","m12_009","","      53.5000","      41.8000","      50","no"
"      24","m12","      12","      300.420","      3.45001","      39.2000","       226371.38","m12_009","","      44.5000","      34.9000","      50","no"
"      24","m12","      13","      301.000","      170.950","      37.1000","       50993.695","m12_010","","      38.8000","      35.3000","     100","no"
"      24","m12","      13","      301.000","      167.250","      33.4000","       21639.578","m12_011","","      34.8000","      32.1000","      75","no"
"      24","m12","      14","      301.590","     -122.750","      50.4000","       484933.84","m12_012","","      57.2000","      42.4000","      75","no"
"      24","m12","      15","      302.170","     -73.6500","      50.4000","       1564210.0","m12_012","","      59.4000","      42.2000","      75","no"
"      24","m12","      15","      302.170","     -161.250","      36.2000","       18155.775","m12_013","","      37.8000","      34.7000","     100","no"
"      24","m12","      15","      302.170","      169.150","      37.9000","       47173.719","m12_014","","      41.1000","      35.9000","      75","no"
"      24","m12","      15","      302.170","      178.650","      38.4000","       126820.57","m12_015","","      43.3000","      34.1000","      75","no"
"      24","m12","      16","      302.750","     -60.2500","      47.6000","       834352.12","m12_012","","      56.3000","      38.3000","      75","yes"
"      24","m12","      17","      303.530","     -82.4500","      51.3000","       1019996.9","m12_005","","      59.0000","      44.6000","      50","no"
"      24","m12","      18","      304.110","     -100.850","      46.8000","       23206.412","m12_008","","      48.7000","      45.0000","      75","no"
"      24","m12","      18","      304.110","     -31.3500","      47.8000","       1335207.0","m12_005","","      58.6000","      40.0000","      50","no"
"      24","m12","      19","      304.690","     -115.850","      45.8000","       23229.273","m12_016","","      46.7000","      44.8000","      50","no"
"      24","m12","      19","      304.690","      14.0500","      44.1000","       67666.461","m12_024","","      47.3000","      41.0000","      50","no"
"      24","m12","      20","      305.270","     -28.6500","      24.0000","       84744.898","m12_017","","      26.4000","      22.2000","     100","no"
"      24","m12","      21","      305.900","     -124.750","      49.7000","       256592.59","m12_019","","      54.3000","      43.2000","      75","no"
"      24","m12","      22","      306.430","      170.850","      38.5000","       44752.547","m12_018","","      40.5000","      36.7000","     100","no"
"      24","m12","      22","      306.430","     -90.0500","      47.0000","       508524.06","m12_019","","      52.1000","      41.8000","      75","no"
"      24","m12","      23","      307.000","     -35.5500","      45.2000","       2674255.2","m12_019","","      58.2000","      31.7000","      50","no"
"      24","m12","      23","      307.000","     -141.550","      45.3000","       21403.455","m12_022","","      46.5000","      44.2000","      75","no"
"      24","m12","      24","      307.480","     -72.5500","      49.1000","       1192148.0","m12_020","","      57.4000","      41.2000","      50","no"
"      24","m12","      24","      307.480","     -36.0500","      8.80000","       253809.94","m12_019","","      13.7000","      3.30000","      50","no"
"      24","m12","      25","      308.150","      134.250","      36.3000","       72374.414","m12_021","","      39.2000","      32.5000","      75","no"
"      24","m12","      26","      308.730","      173.650","      38.5000","       260802.58","m12_023","","      48.1000","      29.9000","      50","yes"
"      24","m12","      26","      308.730","     -109.750","      53.2000","       606754.06","m12_026","","      59.6000","      46.2000","      75","no"
"      24","m12","      28","      309.870","     -62.2500","      25.9000","       581743.38","m12_027","","      36.6000","      13.8000","      75","no"
"      24","m13","       1","      311.110","     -37.5500","      17.6000","       157021.58","m13_001","","      20.9000","      13.8000","      75","no"
"      24","m13","       1","      311.110","     -60.9500","      32.7000","       50043.125","m13_002","","      34.6000","      31.3000","      50","no"
"      24","m13","       2","      311.540","      91.3500","      25.6000","       213253.84","m13_003","","      29.8000","      20.8000","      75","no"
"      24","m13","       3","      312.250","      89.1500","      6.50000","       401273.25","m13_003","","      11.5000","      1.10000","      50","no"
"      24","m13","       3","      312.250","     -143.950","      40.0000","       62286.957","m13_005","","      42.5000","      37.5000","     100","no"
"      24","m13","       3","      312.250","     -159.750","      36.6000","       12855.775","m13_004","","      37.8000","      35.7000","     100","no"
"      24","m13","       3","      312.250","      12.8500","      44.1000","       358854.66","m13_006","","      50.3000","      38.9000","      75","no"
"      24","m13","       4","      312.820","     -113.150","      53.0000","       566727.12","m13_007","","      58.8000","      47.0000","      75","yes"
"      24","m13","       5","      313.950","      120.550","      25.9000","       84671.086","m13_008","","      28.2000","      23.7000","      75","no"
"      24","m13","       5","      313.950","      127.050","      27.1000","       29051.430","m13_009","","      28.9000","      25.5000","      75","no"
"      24","m13","       5","      313.950","      133.050","      26.3000","       20322.861","m13_010","","      27.4000","      25.1000","     100","no"
"      24","m13","       5","      313.950","     -50.5500","      29.0000","       2646945.5","m13_011","m13_01","      52.5000","      8.40000","      75","no"
"      24","m13","       5","      313.950","      155.150","      50.6000","       42632.875","m13_014","","      52.7000","      48.2000","      75","no"
"      24","m13","       6","      314.660","     -159.450","      35.9000","       116932.51","m13_012","","      37.8000","      34.1000","     100","no"
"      24","m13","       6","      314.660","     -41.4500","      49.9000","       1577865.8","m13_013","m13_01","      59.9000","      38.2000","      75","yes"
"      24","m13","       7","      315.410","      8.15001","      41.3000","       500200.38","m13_013","m13_01","      50.9000","      34.5000","      75","no"
"      24","m13","       7","      315.410","     -148.850","      42.5000","       144485.45","m13_012","","      49.3000","      37.5000","      75","no"
"      24","m13","       7","      315.410","      129.650","      36.9000","       24209.838","m13_014","","      38.6000","      35.5000","     100","no"
"      24","m13","       8","      315.970","      33.9500","      46.5000","       272532.53","m13_013","m13_01","      49.7000","      43.2000","      75","no"
"      24","m13","       8","      315.970","     -71.5500","      54.5000","       421132.62","m13_015","m13_01","      58.4000","      48.8000","      50","no"
"      24","m13","       9","      316.530","     -47.0500","      48.8000","       676153.50","m13_015","m13_01","      55.5000","      41.0000","      75","no"
"      24","m13","       9","      316.530","     -17.7500","     -4.50000","       153457.62","m13_016","","      1.80000","     -11.6000","      75","no"
"      24","m13","       9","      316.530","      148.750","      49.3000","       126071.34","m13_017","","      52.9000","      46.8000","      50","no"
"      24","m13","      10","      317.090","      13.9500","      47.6000","       45279.727","m13_018","","      50.7000","      45.0000","      50","no"
"      24","m13","      11","      317.660","      40.9500","      51.5000","       217469.22","m13_018","","      55.9000","      47.6000","      50","no"
"      24","m13","      11","      317.660","     -158.050","      35.6000","       240657.33","m13_019","","      39.2000","      30.9000","     100","no"
"      24","m13","      11","      317.660","     -89.0500","      52.6000","       767697.50","m13_020","","      57.8000","      47.0000","      50","no"
"      24","m13","      12","      318.210","     -47.6500","      44.8000","       1598211.1","m13_020","","      56.8000","      31.5000","      50","no"
"      24","m13","      12","      318.210","      93.4500","      38.0000","       57840.492","m13_022","","      40.7000","      35.3000","      75","no"
"      24","m13","      13","      318.770","      129.650","      32.6000","       310676.84","m13_021","","      38.8000","      27.9000","      75","no"
"      24","m13","      14","      319.560","      14.2500","      37.1000","       951770.88","m13_027","","      50.5000","      23.2000","      50","no"
"      24","m13","      15","      320.120","      12.3500","      50.6000","       875076.44","m13_023","m13_02","      59.8000","      40.2000","      75","no"
"      24","m13","      15","      320.120","      173.350","      30.4000","       60867.559","m13_024","","      32.8000","      28.3000","      75","no"
"      24","m13","      15","      320.120","      156.650","      53.8000","       435666.69","m13_025","","      58.8000","      49.2000","      50","no"
"      24","m13","      15","      320.120","     -45.3500","      20.6000","       327474.81","m13_026","","      27.2000","      15.4000","      50","no"
"      24","m13","      16","      320.670","      168.650","      42.4000","       436924.59","m13_025","","      51.5000","      33.5000","      50","yes"
"      24","m13","      16","      320.670","     -64.4500","      33.3000","       40215.895","m13_029","m13_02","      35.2000","      31.9000","      75","no"
"      24","m13","      16","      320.670","      55.1500","      51.2000","       2290894.8","m13_023","m13_02","      59.8000","      40.0000","      75","yes"
"      24","m13","      16","      320.670","     -67.4500","      54.4000","       651294.38","m13_031","m13_02","      59.8000","      47.4000","      50","yes"
"      24","m13","      17","      321.230","      131.950","      47.1000","       393932.66","m13_023","m13_03","      54.5000","      39.1000","      50","yes"
"      24","m13","      17","      321.230","     -63.5500","      22.4000","       687743.56","m13_029","m13_02","      34.6000","      11.4000","     100","no"
"      24","m13","      17","      321.230","     -41.7500","      18.5000","       585719.56","m13_030","m13_02","      28.2000","      6.50000","      75","no"
"      24","m13","      17","      321.230","     -39.9500","      47.1000","       1849721.5","m13_031","m13_02","      59.6000","      34.9000","      75","no"
"      24","m13","      18","      321.780","     -50.4500","      5.80000","       2690087.2","m13_029+030","m13_02","      22.3000","     -10.4000","      75","no"
"      24","m13","      18","      321.780","      87.5500","      16.0000","       298904.25","m13_032","","      25.6000","      10.0000","      75","no"
"      24","m13","      18","      321.780","      158.550","      47.1000","       928741.56","m13_023","","      59.8000","      36.7000","      50","yes"
"      24","m13","      18","      321.780","      176.650","      39.7000","       445744.38","m13_033","m13_03","      51.9000","      30.5000","      75","no"
"      24","m13","      18","      321.780","      125.050","      15.5000","       279632.00","m13_035","m13_03","      20.3000","      11.6000","      75","no"
"      24","m13","      18","      321.780","      151.750","      30.5000","       189875.23","m13_036","m13_03","      34.4000","      25.9000","      75","no"
"      24","m13","      18","      321.780","     -104.850","      47.6000","       99350.078","m13_038","","      49.7000","      45.8000","      50","no"
"      24","m13","      19","      322.290","      83.5500","      11.0000","       655096.56","m13_032","","      20.7000","      2.30000","      50","no"
"      24","m13","      19","      322.290","      174.950","      34.6000","       153037.67","m13_033","m13_03","      38.8000","      31.3000","      75","no"
"      24","m13","      19","      322.290","      130.350","      35.9000","       98845.500","m13_036","","      40.1000","      31.3000","      75","no"
"      24","m13","      19","      322.290","     -159.450","      36.4000","       34649.539","m13_040","","      37.6000","      35.5000","      75","no"
"      24","m13","      19","      322.290","     -143.950","      44.7000","       20767.135","m13_041","","      46.9000","      43.0000","      50","no"
"      24","m13","      19","      322.290","     -32.4500","      44.8000","       3029111.5","m13_028","m13_02","      58.9000","      26.6000","      50","yes"
"      24","m13","      20","      322.890","      167.150","      31.5000","       694000.44","m13_039","m13_03","      45.9000","      18.4000","      75","no"
"      24","m13","      20","      322.890","     -40.8500","      11.3000","       644020.38","m13_028","m13_02","      19.3000","      1.30000","      75","no"
"      24","m13","      20","      322.890","     -69.5500","      29.0000","       254978.08","m13_034","","      35.0000","      21.6000","      75","no"
"      24","m13","      20","      322.890","      20.7500","      49.1000","       389278.78","m13_043","","      54.3000","      43.4000","      50","no"
"      24","m13","      21","      323.440","      177.250","      30.0000","       327355.31","m13_039","m13_03","      36.4000","      24.1000","      75","no"
"      24","m13","      21","      323.440","     -161.650","      36.4000","       21793.924","m13_042","m13_03","      37.6000","      35.3000","     100","no"
"      24","m13","      21","      323.440","     -167.550","      46.2000","       83606.719","m13_044","","      49.3000","      42.6000","      75","no"
"      24","m13","      21","      323.440","     -49.3500","    -0.700001","       709578.12","m13_028","m13_02","      11.7000","     -11.0000","      75","no"
"      24","m13","      22","      323.990","     -64.3500","      33.5000","       172754.78","m13_037","","      38.6000","      28.7000","      75","no"
"      24","m13","      22","      323.990","     -156.750","      35.4000","       325692.34","m13_042","m13_03","      41.3000","      30.9000","     100","no"
"      24","m13","      22","      323.990","     -88.1500","      55.3000","       292916.47","m13_047","","      58.8000","      51.6000","      75","no"
"      24","m13","      22","      323.990","     -52.0500","      11.9000","       249017.64","m13_046","m13_02","      17.3000","      7.00000","      75","no"
"      24","m13","      22","      323.990","      140.350","      34.6000","       19613.445","m13_048","","      35.8000","      33.7000","      50","no"
"      24","m13","      22","      323.990","     -12.1500","      52.8000","       2263659.0","m13_057","m13_02","      59.9000","      42.0000","      50","yes"
"      24","m13","      22","      323.990","     -116.050","      55.8000","       110171.47","m13_058","","      58.3000","      53.6000","      50","no"
"      24","m13","      23","      324.540","     -62.2500","      48.9000","       856409.38","m13_047","m13_02","      56.1000","      41.8000","      75","no"
"      24","m13","      23","      324.540","      170.750","      35.8000","       1866770.2","m13_045","m13_03","      55.7000","      13.2000","      75","no"
"      24","m13","      23","      324.540","     -123.650","      57.3000","       281879.53","m13_058","","      59.9000","      53.6000","      50","yes"
"      24","m13","      23","      324.540","      126.350","      50.0000","       3385519.2","m13_060","m13_03","      59.9000","      34.8000","      50","yes"
"      24","m13","      24","      325.080","      171.850","      26.8000","       345554.28","m13_045","m13_03","      35.0000","      20.8000","      50","no"
"      24","m13","      24","      325.080","      109.250","      51.0000","       213862.92","m13_049","","      57.4000","      44.0000","      75","no"
"      24","m13","      24","      325.080","     -32.5500","      13.7000","       57283.246","m13_050","m13_02","      15.9000","      11.6000","      75","no"
"      24","m13","      24","      325.080","     -34.2500","      43.0000","       5989611.5","m13_047","m13_02","      59.9000","      13.6000","      75","yes"
"      24","m13","      25","      325.630","     -49.1500","      26.7000","       1063779.6","m13_047","m13_02","      40.7000","      13.6000","      50","no"
"      24","m13","      25","      325.630","      65.7500","      42.2000","       34516.793","m13_051","","      43.7000","      40.8000","      50","no"
"      24","m13","      25","      325.630","      126.250","      54.2000","       1653457.4","m13_049","","      59.9000","      47.4000","      50","yes"
"      24","m13","      26","      326.220","      173.150","      39.3000","       216649.33","m13_052","","      45.3000","      34.9000","      75","no"
"      24","m13","      26","      326.220","      41.4500","      50.2000","       320585.59","m13_047b","m13_02","      55.7000","      44.8000","      50","no"
"      24","m13","      26","      326.220","     -57.2500","      55.4000","       803566.88","m13_059","","      59.9000","      48.6000","      50","yes"
"      24","m13","      27","      326.770","     -61.5500","      35.7000","       262813.75","m13_059","m13_02","      41.9000","      30.1000","      75","no"
"      24","m13","      27","      326.770","      91.2500","      50.2000","       3872180.2","m13_047b","m13_04","      59.7000","      35.8000","      50","no"
"      24","m13","      27","      326.770","     -63.9500","      53.3000","       1782820.8","m13_053","m13_02","      59.9000","      34.8000","      50","yes"
"      24","m13","      28","      327.310","      175.850","      38.0000","       236761.67","m13_054","","      43.7000","      33.5000","      75","no"
"      24","m13","      28","      327.310","     -25.4500","      41.6000","       3937344.8","m13_053","m13_02","      58.5000","      12.6000","      50","yes"
"      24","m13","      28","      327.310","      136.150","      49.0000","       3560521.0","m13_047b","m13_04","      59.7000","      21.8000","      50","yes"
"      24","m13","      29","      327.850","      104.850","      43.5000","       522665.91","m13_055","m13_04","      52.5000","      34.5000","      75","no"
"      24","m13","      29","      327.850","      92.3500","      22.8000","       129907.32","m13_056","m13_04","      30.4000","      17.0000","      75","no"
"      24","m13","      29","      327.850","     -15.0500","      27.0000","       284937.00","m13_053","m13_02","      32.6000","      20.4000","      75","no"
"      24","m13","      29","      327.850","     -150.750","      41.9000","       865973.06","m13_054","m13_04","      59.8000","      24.3000","      50","yes"
"      24","m14","       1","      328.400","      128.450","      35.6000","       2643983.0","m13_055","m13_04","      54.7000","      19.4000","      75","no"
"      24","m14","       1","      328.400","      149.050","      33.1000","       137685.42","m14_001","m13_04","      36.4000","      30.1000","      75","no"
"      24","m14","       3","      329.430","      114.750","      19.2000","       1486394.9","m13_055","m13_04","      27.6000","      11.6000","      50","no"
"      24","m14","       3","      329.430","      132.250","      32.4000","       220357.28","m14_003","m13_04","      36.6000","      28.3000","      75","no"
"      24","m14","       3","      329.430","     -44.2500","      18.9000","       169365.03","m14_002","m14_01","      22.5000","      15.4000","      50","no"
"      24","m14","       4","      329.970","      126.050","      22.5000","       1462888.1","m14_003","m13_04","      36.0000","      11.2000","      75","no"
"      24","m14","       4","      329.970","     -46.1500","      11.3000","       174025.98","m14_002","m14_01","      14.9000","      7.80000","      50","no"
"      24","m14","       4","      329.970","     -54.2500","      49.9000","       905055.19","m14_004","m14_01","      59.8000","      44.8000","      75","no"
"      24","m14","       4","      329.970","      172.250","      38.7000","       61703.105","m14_005","","      41.3000","      36.7000","      75","no"
"      24","m14","       4","      329.970","      145.050","      53.2000","       59628.656","m14_006","","      55.7000","      51.4000","      75","no"
"      24","m14","       5","      330.510","     -63.8500","      25.5000","       585414.31","m14_004b","m14_01","      35.0000","      19.6000","      75","yes"
"      24","m14","       6","      331.050","      122.850","      14.0000","       973882.81","m14_003","m13_04","      22.9000","      5.50000","      75","no"
"      24","m14","       6","      331.050","     -158.250","      36.1000","       195638.27","m14_008","","      39.4000","      33.1000","      75","no"
"      24","m14","       6","      331.050","      174.350","      37.9000","       232811.48","m14_010","","      42.7000","      33.1000","      75","no"
"      24","m14","       6","      331.050","     -47.0500","      38.7000","       119999.63","m14_004b","m14_01","      42.7000","      34.6000","      50","no"
