,Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data
937,29,B07,12,226.7,-159.75,30.15,553907.88,B07_070,B07_03,35.85,23.45,75,1
938,29,B07,12,226.7,-27.35,27.35,6317821.0,B07_073,B07_01,50.45,-1.95,75,0
939,29,B07,12,226.7,153.45,30.15,184427.67,B07_077,B07_03,33.15,25.75,75,0
940,29,B07,12,226.7,168.95,46.25,1490364.9,B07_078,B07_03,57.55,34.45,75,1
941,29,B07,12,226.7,-38.95,-19.65,3089058.5,B07_071,B07_01,1.05,-41.95,50,0
942,29,B07,13,227.3,-116.25,-58.85,285727.44,B07_024,,-53.55,-63.65,50,1
943,29,B07,13,227.3,-145.05,-63.65,311386.84,B07_019,,-57.75,-67.45,75,1
944,29,B07,13,227.3,-96.45,-65.65,36887.004,B07_020,,-64.35,-66.75,75,1
945,29,B07,13,227.3,-37.55,16.65,5556718.0,B07_073,B07_01,40.25,-14.45,75,0
946,29,B07,13,227.3,133.85,36.45,190104.14,B07_076,,40.65,32.15,75,1
947,29,B07,13,227.3,-161.85,34.25,873436.0,B07_070+078,B07_03,44.95,27.15,75,1
948,29,B07,13,227.3,165.45,27.55,903972.12,B07_077,B07_03,39.95,16.95,75,1
949,29,B07,14,227.8,-136.55,-60.45,741611.31,B07_019+024,,-53.35,-67.15,75,1
950,29,B07,14,227.8,-97.35,-65.05,151885.06,B07_020,,-61.65,-68.05,75,1
951,29,B07,14,227.8,-71.05,-63.05,10971.486,B07_028,,-61.65,-64.25,75,1
952,29,B07,14,227.8,176.65,-65.65,8761.2471,B07_029,,-64.55,-66.55,75,1
953,29,B07,14,227.8,0.150009,-63.85,56520.055,B07_030,,-61.45,-65.95,50,1
954,29,B07,14,227.8,-39.55,-5.35,3852016.0,B07_073,B07_01,27.45,-31.95,75,1
955,29,B07,14,227.8,-21.75,46.45,3527916.0,B07_075,B07_01,59.35,24.65,75,0
956,29,B07,14,227.8,-155.85,30.15,815801.94,B07_070+078,B07_03,38.55,23.65,75,1
957,29,B07,14,227.8,169.75,27.85,1642920.0,B07_077,B07_03,46.65,6.7500100000000005,75,1
958,29,B07,14,227.8,-168.75,13.35,1087809.6,B07_079,B07_03,22.45,2.65,100,1
959,29,B07,15,228.4,-118.75,-59.75,773950.25,B07_019+024,,-48.95,-68.85,50,0
960,29,B07,15,228.4,-91.05,-65.45,82209.57,B07_020,,-62.95,-67.85,75,1
961,29,B07,15,228.4,-23.25,-60.35,277026.97,B07_032,,-53.35,-65.55,75,1
962,29,B07,15,228.4,2.05,-64.25,33806.805,B07_030,,-62.55,-65.55,50,1
963,29,B07,15,228.4,-45.25,-51.35,98789.68800000001,B07_033,,-47.55,-56.15,75,1
964,29,B07,15,228.4,-22.25,39.55,4312108.0,B07_075,B07_01,54.95,21.95,50,0
965,29,B07,15,228.4,-34.35,-5.85,3858740.2,B07_073,B07_01,18.55,-31.55,50,1
966,29,B07,15,228.4,-178.35,18.55,5178078.5,B07_070+077+078+079,B07_03,47.75,-7.64999,75,0
967,29,B07,15,228.4,172.45,34.65,225157.91,B07_080,B07_03,40.25,28.85,75,1
968,29,B07,16,229.0,-125.45,-60.35,670965.25,B07_019+024,,-51.25,-67.65,75,0
969,29,B07,16,229.0,-19.65,-60.05,468290.41,B07_032,,-52.55,-66.15,75,1
970,29,B07,16,229.0,2.65001,-64.85,38489.996,B07_030,,-63.55,-66.35,75,1
971,29,B07,16,229.0,-41.65,-46.95,201723.38,B07_033,,-41.65,-51.35,50,1
972,29,B07,16,229.0,-69.25,-62.95,36835.687999999995,B07_035,,-61.05,-64.45,50,1
973,29,B07,16,229.0,70.65,-63.85,29842.422000000002,B07_038,,-61.85,-65.75,50,1
974,29,B07,16,229.0,-173.85,28.45,4746663.0,B07_070+077+078+079+080,B07_03,47.25,5.75001,50,0
975,29,B07,16,229.0,81.05,39.05,670775.81,B07_081,,46.65,30.15,50,1
976,29,B07,16,229.0,-36.05,32.45,4462351.5,B07_075,B07_01,56.85,-0.349998,75,0
977,29,B07,17,229.6,-122.75,-59.55,486995.69,B07_019+024,,-53.75,-67.65,50,0
978,29,B07,17,229.6,-18.85,-61.75,533765.44,B07_032,,-53.55,-69.65,75,1
979,29,B07,17,229.6,-138.65,-63.25,67728.789,B07_034,,-60.25,-66.55,75,1
980,29,B07,17,229.6,-65.95,-59.95,280525.0,B07_035,,-54.15,-65.75,50,1
981,29,B07,17,229.6,-162.45,-65.65,43208.305,B07_036,,-63.75,-67.65,75,1
982,29,B07,17,229.6,-179.15,33.45,1407413.4,B07_070+077+078+079+080,B07_03,47.45,20.95,50,1
983,29,B07,17,229.6,-23.45,26.55,7956727.0,B07_075,B07_01,54.15,-18.45,50,0
984,29,B07,18,230.2,-116.25,-60.65,717599.5,B07_019+024,,-48.95,-68.65,75,1
985,29,B07,18,230.2,-27.45,-63.35,276121.06,B07_032,,-57.45,-67.85,75,1
986,29,B07,18,230.2,-136.65,-64.15,99862.555,B07_034,,-58.75,-67.65,75,1
987,29,B07,18,230.2,-163.75,-65.25,51095.699,B07_036,,-62.55,-67.15,75,1
988,29,B07,18,230.2,63.35,-66.15,29914.402000000002,B07_039,,-63.75,-67.45,75,1
989,29,B07,18,230.2,-38.05,-1.7499900000000002,2824161.8,B07_075,B07_01,25.25,-29.25,50,0
990,29,B07,18,230.2,-31.15,41.75,1355633.6,B07_088,B07_02,53.35,32.55,50,1
991,29,B07,18,230.2,173.25,47.45,442820.0,B07_082,B07_03,55.85,39.65,75,0
992,29,B07,19,230.8,-69.55,-63.55,25501.951,B07_040,,-61.85,-65.95,75,1
993,29,B07,19,230.8,-123.25,-63.15,736346.25,B07_019+024+034,,-52.95,-69.95,75,1
994,29,B07,19,230.8,-27.45,-62.15,280309.47,B07_032,,-56.25,-66.15,75,1
995,29,B07,19,230.8,-161.65,-65.75,40909.941,B07_036,,-63.75,-67.45,75,1
996,29,B07,19,230.8,-51.65,-53.15,128169.68,B07_041,,-48.75,-57.65,50,1
997,29,B07,19,230.8,70.95,-63.35,94679.516,B07_039,,-59.55,-66.55,50,1
998,29,B07,19,230.8,110.25,32.95,2678727.5,B07_081,,46.45,16.75,50,0
999,29,B07,19,230.8,-56.75,4.95,773053.0,B07_083,B07_03,18.75,-7.64999,75,0
1000,29,B07,19,230.8,-58.15,33.15,163446.28,B07_084,B07_02,38.15,29.25,75,1
1001,29,B07,19,230.8,-36.35,-9.55,3235320.5,B07_075,B07_01,16.85,-33.25,75,0
1002,29,B07,19,230.8,163.75,35.75,278883.5,B07_089,B07_03,42.95,27.35,75,1
1003,29,B07,20,231.4,-68.05,-63.25,38790.215,B07_040,,-60.85,-65.55,75,1
1004,29,B07,20,231.4,-128.75,-64.15,741989.0,B07_010+024+034,,-56.05,-71.75,75,1
1005,29,B07,20,231.4,-159.25,-65.95,50332.465,B07_036,,-63.95,-68.05,75,1
1006,29,B07,20,231.4,-27.95,-62.85,164943.91,B07_032,,-58.55,-66.55,50,1
1007,29,B07,20,231.4,65.35,-66.75,11461.846000000001,B07_042,,-65.65,-67.85,75,1
1008,29,B07,20,231.4,-34.85,-6.95,3522265.5,B07_075,B07_01,21.45,-32.65,75,0
1009,29,B07,20,231.4,-58.35,25.65,61140.617,B07_084,B07_02,27.75,23.85,100,1
1010,29,B07,20,231.4,-47.85,13.95,645012.69,B07_085,B07_02,22.05,4.05,75,1
1011,29,B07,20,231.4,-59.45,20.65,68854.398,B07_086,B07_02,22.75,18.25,75,1
1012,29,B07,20,231.4,-63.15,28.75,174880.64,B07_087,B07_02,33.35,22.85,75,1
1013,29,B07,20,231.4,-29.55,35.65,1327229.5,B07_088,B07_02,45.25,24.85,75,1
1014,29,B07,20,231.4,-167.65,38.05,696954.31,B07_089,B07_03,50.85,24.05,75,0
1015,29,B07,21,231.9,-66.95,-63.55,16630.982,B07_040,,-62.05,-64.85,75,1
1016,29,B07,21,231.9,-130.55,-63.85,1028132.8,B07_019+024+034+036,,-55.85,-70.55,75,1
1017,29,B07,21,231.9,-33.55,-62.35,174703.97,B07_032,,-59.15,-65.55,75,1
1018,29,B07,21,231.9,64.25,-67.05,84504.414,B07_042,,-64.15,-70.15,75,1
1019,29,B07,21,231.9,178.75,-54.15,197408.8,B07_044,,-47.75,-60.35,75,1
1020,29,B07,21,231.9,-164.55,-33.95,329782.75,B07_049,,-26.05,-40.35,50,0
1021,29,B07,21,231.9,-24.15,-21.25,1825657.8,B07_075,B07_01,-3.55,-34.95,75,0
1022,29,B07,21,231.9,12.05,41.35,1035544.6,B07_088,B07_02,51.05,26.75,50,0
1023,29,B07,21,231.9,-155.15,36.05,1691148.2,B07_089,B07_03,54.75,20.15,75,0
1024,29,B07,21,231.9,-42.65,4.35001,2787272.0,B07_085,B07_02,20.65,-17.65,50,0
1025,29,B07,21,231.9,-49.05,31.85,1235248.4,B07_084+086+087,B07_02,44.15,16.15,75,1
1026,29,B07,22,232.5,-132.15,-63.95,869525.44,B07_019+024+034+036,,-56.25,-69.95,75,1
1027,29,B07,22,232.5,-31.95,-62.75,273305.72,B07_032,,-57.95,-66.55,50,1
1028,29,B07,22,232.5,67.15,-64.45,170902.42,B07_042,,-60.25,-68.85,50,1
1029,29,B07,22,232.5,43.05,-46.85,118019.95,B07_043,,-43.75,-49.45,75,1
1030,29,B07,22,232.5,-157.55,-35.65,405083.69,B07_049,,-27.45,-42.45,75,1
1031,29,B07,22,232.5,-15.65,-19.25,1296874.4,B07_075,B07_01,-4.55,-31.95,50,0
1032,29,B07,22,232.5,172.05,35.35,397278.62,B07_090,B07_03,41.85,28.65,100,1
1033,29,B07,23,233.1,-37.75,-62.45,233117.14,B07_032,,-58.15,-66.75,75,1
1034,29,B07,23,233.1,-115.65,-65.25,259408.92,B07_019+024+034+036,,-59.35,-69.45,75,1
1035,29,B07,23,233.1,-152.65,-34.45,257707.39,B07_049,,-29.15,-39.85,50,1
1036,29,B07,23,233.1,-46.05,-7.35,6356672.5,B07_085,B07_02,24.35,-41.55,75,0
1037,29,B07,23,233.1,171.55,25.65,1234888.1,B07_090,B07_03,42.55,14.05,75,1
1038,29,B07,24,233.8,-35.55,-61.25,184060.25,B07_032,,-56.45,-65.15,50,1
1039,29,B07,24,233.8,-68.85,-64.25,30155.961,B07_045,,-62.55,-65.55,75,1
1040,29,B07,24,233.8,154.05,-66.75,40330.516,B07_046,,-64.55,-68.65,75,1
1041,29,B07,24,233.8,174.65,-66.75,81616.953,B07_047,,-64.75,-68.85,75,1
1042,29,B07,24,233.8,176.05,39.05,418920.0,B07_091,B07_03,48.35,29.85,75,1
1043,29,B07,24,233.8,-41.05,-17.75,8659836.0,B07_085,B07_02,20.05,-48.05,50,0
1044,29,B07,25,234.3,-70.75,-64.75,7618.5591,B07_045,,-63.55,-65.75,75,1
1045,29,B07,25,234.3,171.75,-63.25,409812.25,B07_046+047,B07_04,-55.65,-69.65,75,1
1046,29,B07,25,234.3,-34.85,-20.05,10527628.0,B07_085,B07_02,16.45,-47.65,50,0
1047,29,B07,25,234.3,-95.15,-42.65,2529829.2,B07_096,B07_04,-22.95,-56.95,75,1
1048,29,B07,25,234.3,-103.55,-59.25,139403.84,B07_097,B07_04,-55.65,-63.85,75,1
1049,29,B07,26,234.9,-67.35,-65.85,21786.093999999997,B07_045,,-64.75,-67.35,50,1
1050,29,B07,26,234.9,176.65,-62.05,1126429.1,B07_046+047,B07_04,-50.25,-69.85,75,1
1051,29,B07,26,234.9,43.25,-66.75,10469.132,B07_051,,-65.65,-67.65,75,1
1052,29,B07,26,234.9,35.05,-48.55,155692.2,B07_052,,-44.55,-52.85,50,1
1053,29,B07,26,234.9,-161.15,26.35,319762.22,B07_092,,31.25,21.55,75,1
1054,29,B07,26,234.9,10.75,43.35,1583347.5,B07_093,,55.85,29.25,75,0
1055,29,B07,26,234.9,-104.25,-44.45,5440896.5,B07_096+097,B07_04,-19.75,-69.05,75,0
1056,29,B07,26,234.9,-28.85,-24.85,9816481.0,B07_085,B07_02,1.85001,-54.45,75,1
1057,29,B07,26,234.9,-40.25,-59.65,222911.75,B07_098,B07_02,-54.55,-64.95,75,1
1058,29,B07,27,235.5,-166.85,-62.45,666192.19,B07_046+047,B07_04,-55.65,-69.25,75,1
1059,29,B07,27,235.5,36.95,-51.25,209193.3,B07_052,,-47.55,-55.55,75,1
1060,29,B07,27,235.5,44.85,46.95,1205892.9,B07_093,,55.05,38.25,50,0
1061,29,B07,27,235.5,-0.25,30.75,183341.27,B07_094,,35.25,27.15,75,1
1062,29,B07,27,235.5,-106.95,-45.15,7836934.0,B07_096+097,B07_04,-19.75,-70.35,75,0
1063,29,B07,27,235.5,-24.15,-24.65,10780587.0,B07_085+098,B07_02,0.0500031,-55.95,50,0
1064,29,B07,28,236.0,131.05,-67.15,88129.906,B07_048,B07_04,-64.15,-70.15,75,1
1065,29,B07,28,236.0,165.75,-63.65,793146.69,B07_050,B07_04,-54.35,-71.15,75,0
1066,29,B07,28,236.0,60.45,-67.65,61605.23,B07_053,,-65.85,-69.95,75,1
1067,29,B07,28,236.0,-79.85,-66.95,5988.7871,B07_056,,-66.05,-67.85,75,1
1068,29,B07,28,236.0,2.95001,35.95,355405.59,B07_094,,40.85,27.65,75,0
1069,29,B07,28,236.0,-98.65,-45.25,6308716.5,B07_096+097,B07_04,-17.05,-72.65,50,0
1070,29,B07,28,236.0,-19.65,-28.95,6052056.5,B07_085+098,B07_02,-4.55,-56.95,50,0
1071,29,B07,28,236.0,16.85,-56.75,250271.22,B07_099,B07_02,-53.55,-60.15,50,0
1072,29,B07,28,236.0,-41.25,-61.35,416170.78,B07_100,B07_02,-55.05,-68.25,75,1
1073,29,B07,29,236.7,70.35,-68.15,288269.56,B07_053,B07_04,-63.35,-72.35,75,1
1074,29,B07,29,236.7,15.65,-64.75,45609.691,B07_054,,-62.75,-66.75,75,1
1075,29,B07,29,236.7,42.35,-64.55,162184.27,B07_055,,-60.45,-69.05,75,1
1076,29,B07,29,236.7,143.85,-60.95,1980211.6,B07_048+050,B07_04,-47.55,-71.35,75,1
1077,29,B07,29,236.7,-80.05,-64.95,7649.1089,B07_056,,-63.75,-66.35,75,1
1078,29,B07,29,236.7,4.15001,-56.45,553479.75,B07_099,B07_02,-48.35,-63.05,75,1
1079,29,B07,29,236.7,-41.45,-35.15,6124905.5,B07_085+098+100,B07_02,-7.7499899999999995,-66.75,50,0
1080,29,B07,29,236.7,-134.05,-48.05,9223310.0,B07_046+047+096+097,B07_04,-12.25,-74.95,50,0
1081,29,B07,30,237.3,136.05,-54.45,5346561.0,B07_048+050,B07_04,-24.15,-77.15,50,0
1082,29,B07,30,237.3,42.05,-65.95,167367.06,B07_055,,-61.25,-69.95,75,1
1083,29,B07,30,237.3,56.55,-61.55,611367.19,B07_053,B07_04,-53.15,-70.15,50,1
1084,29,B07,30,237.3,-155.55,32.45,197359.86,B07_095,,36.05,27.85,75,1
1085,29,B07,30,237.3,-129.95,-48.65,7631102.0,B07_046+047+096+097,B07_04,-18.95,-66.95,50,0
1086,29,B07,31,237.8,42.05,-66.15,135015.66,B07_055,B07_04,-61.25,-70.15,75,1
1087,29,B07,31,237.8,69.35,-63.85,650373.75,B07_057,B07_04,-52.75,-73.45,75,1
1088,29,B07,31,237.8,138.75,-57.55,4753411.0,B07_048+050,B07_04,-34.55,-74.65,75,1
1089,29,B07,31,237.8,-116.95,-51.65,4680548.5,B07_046+047+096+097,B07_04,-33.95,-66.15,75,0
1090,29,B08,1,238.4,-64.65,-66.15,10689.721000000001,B08_002,,-64.75,-67.35,75,1
1091,29,B08,1,238.4,67.65,-47.45,250168.56,B08_001,B07_04,-42.25,-51.75,75,1
1092,29,B08,1,238.4,54.05,-63.25,1724595.2,B07_055+057,B07_04,-51.25,-74.45,75,1
1093,29,B08,1,238.4,140.45,-52.35,7170342.0,B07_048+050,B07_04,-27.25,-72.45,75,1
1094,29,B08,1,238.4,-111.35,-54.35,2792078.5,B07_046+047+096+097,B07_04,-33.75,-68.25,50,1
1095,29,B08,2,239.1,107.35,-54.95,11234672.0,B07_048+050+055+057+B08_001,B07_04,-29.55,-73.65,75,0
1096,29,B08,2,239.1,-126.55,-58.85,601234.5,B07_046+047+096+097,B07_04,-50.25,-68.05,50,1
1097,29,B08,2,239.1,2.95001,-66.45,59042.285,B08_006,B07_04,-64.15,-68.45,75,1
1098,29,B08,2,239.1,-172.95,34.65,36594.113,B08_023,,36.85,32.65,50,1
1099,29,B08,3,239.6,109.15,-56.05,9499311.0,B07_048+050+055+057+B08_001,B07_04,-30.05,-74.45,75,1
1100,29,B08,3,239.6,73.85,-27.85,213257.89,B08_003,B07_04,-22.95,-32.35,75,1
1101,29,B08,3,239.6,2.95001,-65.85,68631.102,B08_006,B07_04,-62.55,-68.05,75,1
1102,29,B08,3,239.6,-42.55,-63.75,357677.75,B08_008,,-58.95,-67.65,75,1
1103,29,B08,4,240.2,75.95,-30.05,227262.83,B08_003,B07_04,-23.75,-35.75,75,1
1104,29,B08,4,240.2,-155.15,-61.75,167476.23,B08_004,B07_04,-58.75,-65.15,75,1
1105,29,B08,4,240.2,136.95,-29.65,1975162.0,B08_005,B07_04,-19.95,-40.35,75,1
1106,29,B08,4,240.2,81.45,-58.75,5195590.0,B07_048+050+055+057+B08_001,B07_04,-42.05,-72.45,75,1
1107,29,B08,4,240.2,-10.15,-59.15,546195.75,B08_007,B07_04,-50.05,-67.35,75,1
1108,29,B08,4,240.2,-48.15,-66.05,728680.38,B08_008,B07_04,-57.75,-74.85,75,1
1109,29,B08,4,240.2,-18.35,-3.1499900000000003,295914.94,B08_024,,8.750010000000001,-14.85,75,1
1110,29,B08,5,240.8,-155.85,-62.45,173668.44,B08_004,B07_04,-58.35,-66.55,75,1
1111,29,B08,5,240.8,80.95,-30.35,605014.81,B08_003,B07_04,-21.45,-38.45,75,1
1112,29,B08,5,240.8,-57.35,-63.65,1674612.2,B08_008,B07_04,-52.45,-74.05,75,0
1113,29,B08,5,240.8,56.25,-59.55,5078767.0,B07_048+050+055+057+B08_001+007,B07_04,-40.65,-72.65,75,1
1114,29,B08,6,241.4,80.65,-31.15,264981.0,B08_003,B07_04,-26.05,-35.95,50,0
1115,29,B08,6,241.4,-71.85,-61.75,2291917.2,B08_008,B07_04,-47.55,-71.75,75,1
1116,29,B08,6,241.4,-158.05,-64.05,210717.16,B08_004,B07_04,-59.55,-69.85,75,1
1117,29,B08,6,241.4,39.95,-56.25,4571840.0,B07_048+050+055+057+B08_001+007,B07_04,-35.45,-71.35,75,1
1118,29,B08,7,242.0,90.35,-32.25,1285458.8,B08_003,B07_04,-23.55,-41.15,75,1
1119,29,B08,7,242.0,-63.95,-65.75,73199.039,B08_009,B07_04,-62.45,-68.85,75,1
1120,29,B08,7,242.0,-64.55,-60.35,3131093.0,B08_008,B07_04,-39.95,-75.15,75,1
1121,29,B08,7,242.0,-158.35,-63.75,220800.14,B08_004,B07_04,-59.15,-69.45,75,1
1122,29,B08,7,242.0,26.65,-57.35,3370718.5,B07_048+050+055+057+B08_001+007,B07_04,-38.35,-70.95,75,1
1123,29,B08,8,242.6,-13.35,-57.55,7267101.0,B07_048+050+055+057+B08_001+007+008+009,B07_04,-37.25,-73.45,75,1
1124,29,B08,8,242.6,90.25,-39.25,794003.12,B08_003,B07_04,-27.25,-49.95,75,1
1125,29,B08,9,243.2,-39.65,-58.65,6046062.0,B07_048+050+055+057+B08_001+007+008+009,B07_04,-39.15,-71.75,75,0
1126,29,B08,9,243.2,89.65,-36.75,1192331.8,B08_003,B07_04,-23.35,-48.45,50,1
1127,29,B08,9,243.2,47.35,-36.55,276987.81,B08_010,,-30.25,-41.55,75,1
1128,29,B08,9,243.2,-29.15,8.350010000000001,646339.81,B08_025,,16.05,2.55,75,1
1129,29,B08,10,243.8,-56.15,-59.15,4820166.0,B07_048+050+055+057+B08_001+007+008+009,B07_04,-41.85,-71.55,50,0
1130,29,B08,10,243.8,49.05,-36.65,461284.16,B08_010,,-28.35,-45.15,75,1
1131,29,B08,10,243.8,-25.25,-11.75,1389787.4,B08_025,,-2.74999,-20.55,50,0
1132,29,B08,11,244.5,-61.75,-57.65,4929592.0,B07_048+050+055+057+B08_001+007+008+009,B07_04,-36.85,-70.55,75,0
1133,29,B08,12,244.9,-69.85,-56.45,2886217.2,B07_048+050+055+057+B08_001+007+008+009,B07_04,-44.55,-71.15,50,0
1134,29,B08,13,245.6,-108.25,-60.85,1707391.0,B07_048+050+055+057+B08_001+007+008+009,B07_04,-48.55,-74.05,50,0
1135,29,B08,14,246.1,-90.85,-56.75,1800088.5,B07_048+050+055+057+B08_001+007+008+009,B07_04,-43.35,-72.65,50,1
1136,29,B08,14,246.1,-58.15,-67.15,39090.086,B08_011,,-64.75,-69.85,75,1
1137,29,B08,14,246.1,45.25,-69.45,10873.697,B08_012,,-68.15,-70.55,75,1
1138,29,B08,15,246.7,-73.35,-68.45,22638.5,B08_013,,-67.05,-70.15,50,1
1139,29,B08,16,247.4,-100.35,-70.95,42135.210999999996,B08_014,,-69.15,-72.35,75,1
1140,29,B08,16,247.4,133.65,13.45,130247.42,B08_026,,16.85,10.05,75,1
1141,29,B08,16,247.4,105.05,20.35,91980.109,B08_027,,24.55,17.35,50,1
1142,29,B08,17,247.9,-11.45,-69.05,19586.451,B08_016,,-67.45,-70.35,75,1
1143,29,B08,17,247.9,133.55,8.350010000000001,102351.08,B08_026,,14.15,4.05,50,1
1144,29,B08,18,248.5,-60.85,-68.85,23915.0,B08_017,,-65.85,-71.15,75,1
1145,29,B08,18,248.5,-98.45,-71.25,16193.006000000001,B08_018,,-69.95,-72.15,50,1
1146,29,B08,23,251.5,-70.65,-70.15,27204.917999999998,B08_019,,-67.95,-71.95,75,1
1147,29,B08,24,252.1,134.75,10.45,170754.69,B08_028,,15.65,5.55,100,1
1148,29,B08,24,252.1,110.35,17.65,109565.26,B08_029,,24.25,12.85,75,1
1149,29,B08,25,252.7,125.95,9.750010000000001,711139.06,B08_028+029,,22.55,-0.349998,75,1
1150,29,B08,27,253.9,19.75,-72.25,21831.221,B08_020,,-70.25,-73.85,50,1
1151,29,B08,30,255.6,-120.05,-75.55,23929.612999999998,B08_021,,-73.35,-76.95,75,1
1152,29,B08,31,256.3,-125.65,-74.45,62777.797,B08_021,,-71.05,-77.15,75,1
1153,29,B08,31,256.3,-61.45,-70.45,28642.676,B08_022,,-67.55,-72.15,75,1
1154,29,B08,31,256.3,136.25,27.25,25003.805,B08_030,,29.55,25.05,75,1
1155,29,B08,32,256.8,130.35,12.25,312557.78,B08_030,,18.95,5.75001,75,1
1156,29,B09,1,257.5,145.85,-1.55,495019.88,B08_030,,5.85001,-9.95,50,0
1157,29,B09,5,259.8,-70.55,-73.75,25280.111,B09_001,,-71.35,-75.95,75,1
1158,29,B09,9,262.2,-135.15,-75.75,156823.61,B09_002,,-71.85,-78.45,75,1
1159,29,B09,16,266.3,-137.65,-78.75,226424.3,B09_003,,-73.55,-82.95,75,1
1160,29,B09,17,267.0,165.75,-82.15,506562.78,B09_003,,-77.55,-87.25,75,1
1161,29,B09,17,267.0,-95.65,-70.55,113738.8,B09_004,,-67.85,-74.25,75,1
1162,29,B09,18,267.5,138.05,-81.45,706691.88,B09_003,,-74.85,-87.45,75,1
1163,29,B09,19,268.1,97.35,-79.15,419168.0,B09_003,,-74.05,-85.75,75,1
1164,29,B09,19,268.1,-80.45,-66.95,340523.81,B09_005,,-62.85,-70.75,50,1
1165,29,B09,19,268.1,-25.25,-71.35,13679.441,B09_006,,-69.55,-72.45,100,1
1166,29,B09,20,268.7,103.55,-78.45,590982.31,B09_003,,-68.85,-86.95,75,1
1167,29,B09,21,269.3,103.55,-74.85,860451.25,B09_003,,-65.35,-83.75,75,1
1168,29,B09,21,269.3,-68.15,-73.55,31574.037,B09_007,,-70.85,-75.25,75,1
1169,29,B09,22,269.9,100.35,-76.45,805842.69,B09_003,,-65.85,-85.45,75,1
1170,29,B09,23,270.5,88.15,-81.65,220113.62,B09_003,,-77.05,-86.25,75,1
1171,29,B09,24,271.0,89.35,-80.65,69565.688,B09_003,,-78.35,-83.95,50,1
1172,29,B09,32,275.7,38.55,-77.15,45819.664000000004,B09_009,,-74.05,-79.95,100,1
1173,29,B09,33,276.3,34.25,-77.25,7728.6704,B09_009,,-75.55,-78.45,50,1
1174,29,B09,33,276.3,18.75,-67.15,215701.92,B09_008,,-62.55,-70.75,50,1
1175,29,B10,2,277.5,-50.85,42.45,195048.72,B10_001,,47.65,37.55,50,1
1176,29,B10,2,277.5,166.85,41.85,20169.307,B10_002,,43.15,40.75,50,1
1177,29,B10,9,281.8,168.15,44.75,131806.44,B10_003,,49.95,40.25,75,1
1178,29,B10,11,282.8,-34.85,47.05,941058.81,B10_004,,53.95,40.05,75,1
1179,29,B10,12,283.3,-37.45,42.05,2651026.0,B10_004,,53.65,30.55,50,1
1180,29,B10,13,283.9,-51.25,45.45,528622.25,B10_004,,52.15,39.75,50,1
1181,29,B10,14,284.5,-48.85,44.65,620233.56,B10_004,,51.15,38.25,50,1
1182,29,B10,15,285.0,-157.05,29.15,41864.449,B10_006,,31.45,27.05,75,1
1183,29,B10,15,285.0,-107.45,46.05,80249.625,B10_005,,47.95,44.25,75,1
1184,29,B10,16,285.6,-157.95,29.15,165394.17,B10_006,,33.15,26.05,75,1
1185,29,B10,16,285.6,-105.15,42.45,85761.898,B10_005,,45.65,38.75,75,1
1186,29,B10,16,285.6,-73.25,50.25,205412.67,B10_008,,54.65,44.25,75,1
1187,29,B10,17,286.2,-176.45,20.95,377969.75,B10_007,,26.65,15.25,50,1
1188,29,B10,19,287.4,-30.45,43.65,1865127.5,B10_009,,56.15,34.55,50,1
1189,29,B10,20,288.0,-33.65,40.55,1861966.5,B10_009,,51.45,30.05,50,1
1190,29,B10,20,288.0,145.25,-35.15,157030.5,B10_010,,-30.85,-39.25,50,1
1191,29,B10,22,289.1,-104.95,45.45,28849.92,B10_011,,46.95,44.05,75,1
1192,29,B10,22,289.1,65.05,45.05,136558.34,B10_012,,47.45,42.75,50,1
1193,29,B10,23,289.7,-66.65,48.35,846139.75,B10_016,,54.45,40.75,75,1
1194,29,B10,24,290.2,172.25,45.75,165151.11,B10_015,,50.95,40.75,50,1
1195,29,B10,25,290.8,-93.35,40.45,161120.2,B10_013,,44.45,35.25,50,1
1196,29,B10,25,290.8,14.55,44.25,2194019.5,B10_017,,55.65,33.55,50,0
1197,29,B10,26,291.4,-57.75,47.75,862513.56,B10_018,,54.45,39.25,50,1
1198,29,B10,27,291.9,-53.75,45.75,1018243.6,B10_018,,55.15,32.05,50,1
1199,29,B10,27,291.9,-159.65,29.95,159568.34,B10_014,,32.65,27.55,100,1
1200,29,B10,29,293.1,-35.55,16.15,245380.0,B10_020,,20.15,11.55,75,1
1201,29,B10,29,293.1,-98.55,44.55,77109.727,B10_021,,47.65,42.05,75,1
1202,29,B10,30,293.6,-36.95,8.05,749749.19,B10_020,,22.45,-4.45,50,0
1203,29,B10,30,293.6,-59.65,47.45,490344.62,B10_022,,52.95,40.25,50,1
1204,29,B10,31,294.3,-60.85,49.45,709266.94,B10_022,,56.95,41.55,50,1
1205,29,B10,31,294.3,-158.75,31.65,61115.445,B10_019,,34.15,29.05,75,1
1206,29,B10,32,294.8,-58.65,46.85,857299.88,B10_022,,55.95,36.55,75,1
1207,29,B11,1,295.4,-7.049989999999999,37.85,150567.75,B11_001,,43.15,33.05,75,1
1208,29,B11,1,295.4,-55.45,46.25,871509.38,B11_002,,53.45,33.75,50,1
1209,29,B11,2,296.0,42.65,50.55,815577.06,B11_001,,55.95,42.25,75,1
